id,name,category,status
3950,Prod_3950,Cat_0,inactive
3951,Prod_3951,Cat_1,active
3952,Prod_3952,Cat_2,active
3953,Prod_3953,Cat_3,active
3954,Prod_3954,Cat_4,active
3955,Prod_3955,Cat_0,active
3956,Prod_3956,Cat_1,active
3957,Prod_3957,Cat_2,active
3958,Prod_3958,Cat_3,active
3959,Prod_3959,Cat_4,active
3960,Prod_3960,Cat_0,inactive
3961,Prod_3961,Cat_1,active
3962,Prod_3962,Cat_2,active
3963,Prod_3963,Cat_3,active
3964,Prod_3964,Cat_4,active
3965,Prod_3965,Cat_0,active
3966,Prod_3966,Cat_1,active
3967,Prod_3967,Cat_2,active
3968,Prod_3968,Cat_3,active
3969,Prod_3969,Cat_4,active
3970,Prod_3970,Cat_0,inactive
3971,Prod_3971,Cat_1,active
3972,Prod_3972,Cat_2,active
3973,Prod_3973,Cat_3,active
3974,Prod_3974,Cat_4,active
3975,Prod_3975,Cat_0,active
3976,Prod_3976,Cat_1,active
3977,Prod_3977,Cat_2,active
3978,Prod_3978,Cat_3,active
3979,Prod_3979,Cat_4,active
3980,Prod_3980,Cat_0,inactive
3981,Prod_3981,Cat_1,active
3982,Prod_3982,Cat_2,active
3983,Prod_3983,Cat_3,active
3984,Prod_3984,Cat_4,active
3985,Prod_3985,Cat_0,active
3986,Prod_3986,Cat_1,active
3987,Prod_3987,Cat_2,active
3988,Prod_3988,Cat_3,active
3989,Prod_3989,Cat_4,active
3990,Prod_3990,Cat_0,inactive
3991,Prod_3991,Cat_1,active
3992,Prod_3992,Cat_2,active
3993,Prod_3993,Cat_3,active
3994,Prod_3994,Cat_4,active
3995,Prod_3995,Cat_0,active
3996,Prod_3996,Cat_1,active
3997,Prod_3997,Cat_2,active
3998,Prod_3998,Cat_3,active
3999,Prod_3999,Cat_4,active
4000,Prod_4000,Cat_0,inactive
4001,Prod_4001,Cat_1,active
4002,Prod_4002,Cat_2,active
4003,Prod_4003,Cat_3,active
4004,Prod_4004,Cat_4,active
4005,Prod_4005,Cat_0,active
4006,Prod_4006,Cat_1,active
4007,Prod_4007,Cat_2,active
4008,Prod_4008,Cat_3,active
4009,Prod_4009,Cat_4,active
4010,Prod_4010,Cat_0,inactive
4011,Prod_4011,Cat_1,active
4012,Prod_4012,Cat_2,active
4013,Prod_4013,Cat_3,active
4014,Prod_4014,Cat_4,active
4015,Prod_4015,Cat_0,active
4016,Prod_4016,Cat_1,active
4017,Prod_4017,Cat_2,active
4018,Prod_4018,Cat_3,active
4019,Prod_4019,Cat_4,active
4020,Prod_4020,Cat_0,inactive
4021,Prod_4021,Cat_1,active
4022,Prod_4022,Cat_2,active
4023,Prod_4023,Cat_3,active
4024,Prod_4024,Cat_4,active
4025,Prod_4025,Cat_0,active
4026,Prod_4026,Cat_1,active
4027,Prod_4027,Cat_2,active
4028,Prod_4028,Cat_3,active
4029,Prod_4029,Cat_4,active
4030,Prod_4030,Cat_0,inactive
4031,Prod_4031,Cat_1,active
4032,Prod_4032,Cat_2,active
4033,Prod_4033,Cat_3,active
4034,Prod_4034,Cat_4,active
4035,Prod_4035,Cat_0,active
4036,Prod_4036,Cat_1,active
4037,Prod_4037,Cat_2,active
4038,Prod_4038,Cat_3,active
4039,Prod_4039,Cat_4,active
4040,Prod_4040,Cat_0,inactive
4041,Prod_4041,Cat_1,active
4042,Prod_4042,Cat_2,active
4043,Prod_4043,Cat_3,active
4044,Prod_4044,Cat_4,active
4045,Prod_4045,Cat_0,active
4046,Prod_4046,Cat_1,active
4047,Prod_4047,Cat_2,active
4048,Prod_4048,Cat_3,active
4049,Prod_4049,Cat_4,active
4050,Prod_4050,Cat_0,inactive
4051,Prod_4051,Cat_1,active
4052,Prod_4052,Cat_2,active
4053,Prod_4053,Cat_3,active
4054,Prod_4054,Cat_4,active
4055,Prod_4055,Cat_0,active
4056,Prod_4056,Cat_1,active
4057,Prod_4057,Cat_2,active
4058,Prod_4058,Cat_3,active
4059,Prod_4059,Cat_4,active
4060,Prod_4060,Cat_0,inactive
4061,Prod_4061,Cat_1,active
4062,Prod_4062,Cat_2,active
4063,Prod_4063,Cat_3,active
4064,Prod_4064,Cat_4,active
4065,Prod_4065,Cat_0,active
4066,Prod_4066,Cat_1,active
4067,Prod_4067,Cat_2,active
4068,Prod_4068,Cat_3,active
4069,Prod_4069,Cat_4,active
4070,Prod_4070,Cat_0,inactive
4071,Prod_4071,Cat_1,active
4072,Prod_4072,Cat_2,active
4073,Prod_4073,Cat_3,active
4074,Prod_4074,Cat_4,active
4075,Prod_4075,Cat_0,active
4076,Prod_4076,Cat_1,active
4077,Prod_4077,Cat_2,active
4078,Prod_4078,Cat_3,active
4079,Prod_4079,Cat_4,active
4080,Prod_4080,Cat_0,inactive
4081,Prod_4081,Cat_1,active
4082,Prod_4082,Cat_2,active
4083,Prod_4083,Cat_3,active
4084,Prod_4084,Cat_4,active
4085,Prod_4085,Cat_0,active
4086,Prod_4086,Cat_1,active
4087,Prod_4087,Cat_2,active
4088,Prod_4088,Cat_3,active
4089,Prod_4089,Cat_4,active
4090,Prod_4090,Cat_0,inactive
4091,Prod_4091,Cat_1,active
4092,Prod_4092,Cat_2,active
4093,Prod_4093,Cat_3,active
4094,Prod_4094,Cat_4,active
4095,Prod_4095,Cat_0,active
4096,Prod_4096,Cat_1,active
4097,Prod_4097,Cat_2,active
4098,Prod_4098,Cat_3,active
4099,Prod_4099,Cat_4,active
4100,Prod_4100,Cat_0,inactive
4101,Prod_4101,Cat_1,active
4102,Prod_4102,Cat_2,active
4103,Prod_4103,Cat_3,active
4104,Prod_4104,Cat_4,active
4105,Prod_4105,Cat_0,active
4106,Prod_4106,Cat_1,active
4107,Prod_4107,Cat_2,active
4108,Prod_4108,Cat_3,active
4109,Prod_4109,Cat_4,active
4110,Prod_4110,Cat_0,inactive
4111,Prod_4111,Cat_1,active
4112,Prod_4112,Cat_2,active
4113,Prod_4113,Cat_3,active
4114,Prod_4114,Cat_4,active
4115,Prod_4115,Cat_0,active
4116,Prod_4116,Cat_1,active
4117,Prod_4117,Cat_2,active
4118,Prod_4118,Cat_3,active
4119,Prod_4119,Cat_4,active
4120,Prod_4120,Cat_0,inactive
4121,Prod_4121,Cat_1,active
4122,Prod_4122,Cat_2,active
4123,Prod_4123,Cat_3,active
4124,Prod_4124,Cat_4,active
4125,Prod_4125,Cat_0,active
4126,Prod_4126,Cat_1,active
4127,Prod_4127,Cat_2,active
4128,Prod_4128,Cat_3,active
4129,Prod_4129,Cat_4,active
4130,Prod_4130,Cat_0,inactive
4131,Prod_4131,Cat_1,active
4132,Prod_4132,Cat_2,active
4133,Prod_4133,Cat_3,active
4134,Prod_4134,Cat_4,active
4135,Prod_4135,Cat_0,active
4136,Prod_4136,Cat_1,active
4137,Prod_4137,Cat_2,active
4138,Prod_4138,Cat_3,active
4139,Prod_4139,Cat_4,active
4140,Prod_4140,Cat_0,inactive
4141,Prod_4141,Cat_1,active
4142,Prod_4142,Cat_2,active
4143,Prod_4143,Cat_3,active
4144,Prod_4144,Cat_4,active
4145,Prod_4145,Cat_0,active
4146,Prod_4146,Cat_1,active
4147,Prod_4147,Cat_2,active
4148,Prod_4148,Cat_3,active
4149,Prod_4149,Cat_4,active
4150,Prod_4150,Cat_0,inactive
4151,Prod_4151,Cat_1,active
4152,Prod_4152,Cat_2,active
4153,Prod_4153,Cat_3,active
4154,Prod_4154,Cat_4,active
4155,Prod_4155,Cat_0,active
4156,Prod_4156,Cat_1,active
4157,Prod_4157,Cat_2,active
4158,Prod_4158,Cat_3,active
4159,Prod_4159,Cat_4,active
4160,Prod_4160,Cat_0,inactive
4161,Prod_4161,Cat_1,active
4162,Prod_4162,Cat_2,active
4163,Prod_4163,Cat_3,active
4164,Prod_4164,Cat_4,active
4165,Prod_4165,Cat_0,active
4166,Prod_4166,Cat_1,active
4167,Prod_4167,Cat_2,active
4168,Prod_4168,Cat_3,active
4169,Prod_4169,Cat_4,active
4170,Prod_4170,Cat_0,inactive
4171,Prod_4171,Cat_1,active
4172,Prod_4172,Cat_2,active
4173,Prod_4173,Cat_3,active
4174,Prod_4174,Cat_4,active
4175,Prod_4175,Cat_0,active
4176,Prod_4176,Cat_1,active
4177,Prod_4177,Cat_2,active
4178,Prod_4178,Cat_3,active
4179,Prod_4179,Cat_4,active
4180,Prod_4180,Cat_0,inactive
4181,Prod_4181,Cat_1,active
4182,Prod_4182,Cat_2,active
4183,Prod_4183,Cat_3,active
4184,Prod_4184,Cat_4,active
4185,Prod_4185,Cat_0,active
4186,Prod_4186,Cat_1,active
4187,Prod_4187,Cat_2,active
4188,Prod_4188,Cat_3,active
4189,Prod_4189,Cat_4,active
4190,Prod_4190,Cat_0,inactive
4191,Prod_4191,Cat_1,active
4192,Prod_4192,Cat_2,active
4193,Prod_4193,Cat_3,active
4194,Prod_4194,Cat_4,active
4195,Prod_4195,Cat_0,active
4196,Prod_4196,Cat_1,active
4197,Prod_4197,Cat_2,active
4198,Prod_4198,Cat_3,active
4199,Prod_4199,Cat_4,active
4200,Prod_4200,Cat_0,inactive
4201,Prod_4201,Cat_1,active
4202,Prod_4202,Cat_2,active
4203,Prod_4203,Cat_3,active
4204,Prod_4204,Cat_4,active
4205,Prod_4205,Cat_0,active
4206,Prod_4206,Cat_1,active
4207,Prod_4207,Cat_2,active
4208,Prod_4208,Cat_3,active
4209,Prod_4209,Cat_4,active
4210,Prod_4210,Cat_0,inactive
4211,Prod_4211,Cat_1,active
4212,Prod_4212,Cat_2,active
4213,Prod_4213,Cat_3,active
4214,Prod_4214,Cat_4,active
4215,Prod_4215,Cat_0,active
4216,Prod_4216,Cat_1,active
4217,Prod_4217,Cat_2,active
4218,Prod_4218,Cat_3,active
4219,Prod_4219,Cat_4,active
4220,Prod_4220,Cat_0,inactive
4221,Prod_4221,Cat_1,active
4222,Prod_4222,Cat_2,active
4223,Prod_4223,Cat_3,active
4224,Prod_4224,Cat_4,active
4225,Prod_4225,Cat_0,active
4226,Prod_4226,Cat_1,active
4227,Prod_4227,Cat_2,active
4228,Prod_4228,Cat_3,active
4229,Prod_4229,Cat_4,active
4230,Prod_4230,Cat_0,inactive
4231,Prod_4231,Cat_1,active
4232,Prod_4232,Cat_2,active
4233,Prod_4233,Cat_3,active
4234,Prod_4234,Cat_4,active
4235,Prod_4235,Cat_0,active
4236,Prod_4236,Cat_1,active
4237,Prod_4237,Cat_2,active
4238,Prod_4238,Cat_3,active
4239,Prod_4239,Cat_4,active
4240,Prod_4240,Cat_0,inactive
4241,Prod_4241,Cat_1,active
4242,Prod_4242,Cat_2,active
4243,Prod_4243,Cat_3,active
4244,Prod_4244,Cat_4,active
4245,Prod_4245,Cat_0,active
4246,Prod_4246,Cat_1,active
4247,Prod_4247,Cat_2,active
4248,Prod_4248,Cat_3,active
4249,Prod_4249,Cat_4,active
4250,Prod_4250,Cat_0,inactive
4251,Prod_4251,Cat_1,active
4252,Prod_4252,Cat_2,active
4253,Prod_4253,Cat_3,active
4254,Prod_4254,Cat_4,active
4255,Prod_4255,Cat_0,active
4256,Prod_4256,Cat_1,active
4257,Prod_4257,Cat_2,active
4258,Prod_4258,Cat_3,active
4259,Prod_4259,Cat_4,active
4260,Prod_4260,Cat_0,inactive
4261,Prod_4261,Cat_1,active
4262,Prod_4262,Cat_2,active
4263,Prod_4263,Cat_3,active
4264,Prod_4264,Cat_4,active
4265,Prod_4265,Cat_0,active
4266,Prod_4266,Cat_1,active
4267,Prod_4267,Cat_2,active
4268,Prod_4268,Cat_3,active
4269,Prod_4269,Cat_4,active
4270,Prod_4270,Cat_0,inactive
4271,Prod_4271,Cat_1,active
4272,Prod_4272,Cat_2,active
4273,Prod_4273,Cat_3,active
4274,Prod_4274,Cat_4,active
4275,Prod_4275,Cat_0,active
4276,Prod_4276,Cat_1,active
4277,Prod_4277,Cat_2,active
4278,Prod_4278,Cat_3,active
4279,Prod_4279,Cat_4,active
4280,Prod_4280,Cat_0,inactive
4281,Prod_4281,Cat_1,active
4282,Prod_4282,Cat_2,active
4283,Prod_4283,Cat_3,active
4284,Prod_4284,Cat_4,active
4285,Prod_4285,Cat_0,active
4286,Prod_4286,Cat_1,active
4287,Prod_4287,Cat_2,active
4288,Prod_4288,Cat_3,active
4289,Prod_4289,Cat_4,active
4290,Prod_4290,Cat_0,inactive
4291,Prod_4291,Cat_1,active
4292,Prod_4292,Cat_2,active
4293,Prod_4293,Cat_3,active
4294,Prod_4294,Cat_4,active
4295,Prod_4295,Cat_0,active
4296,Prod_4296,Cat_1,active
4297,Prod_4297,Cat_2,active
4298,Prod_4298,Cat_3,active
4299,Prod_4299,Cat_4,active
4300,Prod_4300,Cat_0,inactive
4301,Prod_4301,Cat_1,active
4302,Prod_4302,Cat_2,active
4303,Prod_4303,Cat_3,active
4304,Prod_4304,Cat_4,active
4305,Prod_4305,Cat_0,active
4306,Prod_4306,Cat_1,active
4307,Prod_4307,Cat_2,active
4308,Prod_4308,Cat_3,active
4309,Prod_4309,Cat_4,active
4310,Prod_4310,Cat_0,inactive
4311,Prod_4311,Cat_1,active
4312,Prod_4312,Cat_2,active
4313,Prod_4313,Cat_3,active
4314,Prod_4314,Cat_4,active
4315,Prod_4315,Cat_0,active
4316,Prod_4316,Cat_1,active
4317,Prod_4317,Cat_2,active
4318,Prod_4318,Cat_3,active
4319,Prod_4319,Cat_4,active
4320,Prod_4320,Cat_0,inactive
4321,Prod_4321,Cat_1,active
4322,Prod_4322,Cat_2,active
4323,Prod_4323,Cat_3,active
4324,Prod_4324,Cat_4,active
4325,Prod_4325,Cat_0,active
4326,Prod_4326,Cat_1,active
4327,Prod_4327,Cat_2,active
4328,Prod_4328,Cat_3,active
4329,Prod_4329,Cat_4,active
4330,Prod_4330,Cat_0,inactive
4331,Prod_4331,Cat_1,active
4332,Prod_4332,Cat_2,active
4333,Prod_4333,Cat_3,active
4334,Prod_4334,Cat_4,active
4335,Prod_4335,Cat_0,active
4336,Prod_4336,Cat_1,active
4337,Prod_4337,Cat_2,active
4338,Prod_4338,Cat_3,active
4339,Prod_4339,Cat_4,active
4340,Prod_4340,Cat_0,inactive
4341,Prod_4341,Cat_1,active
4342,Prod_4342,Cat_2,active
4343,Prod_4343,Cat_3,active
4344,Prod_4344,Cat_4,active
4345,Prod_4345,Cat_0,active
4346,Prod_4346,Cat_1,active
4347,Prod_4347,Cat_2,active
4348,Prod_4348,Cat_3,active
4349,Prod_4349,Cat_4,active
4350,Prod_4350,Cat_0,inactive
4351,Prod_4351,Cat_1,active
4352,Prod_4352,Cat_2,active
4353,Prod_4353,Cat_3,active
4354,Prod_4354,Cat_4,active
4355,Prod_4355,Cat_0,active
4356,Prod_4356,Cat_1,active
4357,Prod_4357,Cat_2,active
4358,Prod_4358,Cat_3,active
4359,Prod_4359,Cat_4,active
4360,Prod_4360,Cat_0,inactive
4361,Prod_4361,Cat_1,active
4362,Prod_4362,Cat_2,active
4363,Prod_4363,Cat_3,active
4364,Prod_4364,Cat_4,active
4365,Prod_4365,Cat_0,active
4366,Prod_4366,Cat_1,active
4367,Prod_4367,Cat_2,active
4368,Prod_4368,Cat_3,active
4369,Prod_4369,Cat_4,active
4370,Prod_4370,Cat_0,inactive
4371,Prod_4371,Cat_1,active
4372,Prod_4372,Cat_2,active
4373,Prod_4373,Cat_3,active
4374,Prod_4374,Cat_4,active
4375,Prod_4375,Cat_0,active
4376,Prod_4376,Cat_1,active
4377,Prod_4377,Cat_2,active
4378,Prod_4378,Cat_3,active
4379,Prod_4379,Cat_4,active
4380,Prod_4380,Cat_0,inactive
4381,Prod_4381,Cat_1,active
4382,Prod_4382,Cat_2,active
4383,Prod_4383,Cat_3,active
4384,Prod_4384,Cat_4,active
4385,Prod_4385,Cat_0,active
4386,Prod_4386,Cat_1,active
4387,Prod_4387,Cat_2,active
4388,Prod_4388,Cat_3,active
4389,Prod_4389,Cat_4,active
4390,Prod_4390,Cat_0,inactive
4391,Prod_4391,Cat_1,active
4392,Prod_4392,Cat_2,active
4393,Prod_4393,Cat_3,active
4394,Prod_4394,Cat_4,active
4395,Prod_4395,Cat_0,active
4396,Prod_4396,Cat_1,active
4397,Prod_4397,Cat_2,active
4398,Prod_4398,Cat_3,active
4399,Prod_4399,Cat_4,active
4400,Prod_4400,Cat_0,inactive
4401,Prod_4401,Cat_1,active
4402,Prod_4402,Cat_2,active
4403,Prod_4403,Cat_3,active
4404,Prod_4404,Cat_4,active
4405,Prod_4405,Cat_0,active
4406,Prod_4406,Cat_1,active
4407,Prod_4407,Cat_2,active
4408,Prod_4408,Cat_3,active
4409,Prod_4409,Cat_4,active
4410,Prod_4410,Cat_0,inactive
4411,Prod_4411,Cat_1,active
4412,Prod_4412,Cat_2,active
4413,Prod_4413,Cat_3,active
4414,Prod_4414,Cat_4,active
4415,Prod_4415,Cat_0,active
4416,Prod_4416,Cat_1,active
4417,Prod_4417,Cat_2,active
4418,Prod_4418,Cat_3,active
4419,Prod_4419,Cat_4,active
4420,Prod_4420,Cat_0,inactive
4421,Prod_4421,Cat_1,active
4422,Prod_4422,Cat_2,active
4423,Prod_4423,Cat_3,active
4424,Prod_4424,Cat_4,active
4425,Prod_4425,Cat_0,active
4426,Prod_4426,Cat_1,active
4427,Prod_4427,Cat_2,active
4428,Prod_4428,Cat_3,active
4429,Prod_4429,Cat_4,active
4430,Prod_4430,Cat_0,inactive
4431,Prod_4431,Cat_1,active
4432,Prod_4432,Cat_2,active
4433,Prod_4433,Cat_3,active
4434,Prod_4434,Cat_4,active
4435,Prod_4435,Cat_0,active
4436,Prod_4436,Cat_1,active
4437,Prod_4437,Cat_2,active
4438,Prod_4438,Cat_3,active
4439,Prod_4439,Cat_4,active
4440,Prod_4440,Cat_0,inactive
4441,Prod_4441,Cat_1,active
4442,Prod_4442,Cat_2,active
4443,Prod_4443,Cat_3,active
4444,Prod_4444,Cat_4,active
4445,Prod_4445,Cat_0,active
4446,Prod_4446,Cat_1,active
4447,Prod_4447,Cat_2,active
4448,Prod_4448,Cat_3,active
4449,Prod_4449,Cat_4,active
4450,Prod_4450,Cat_0,inactive
4451,Prod_4451,Cat_1,active
4452,Prod_4452,Cat_2,active
4453,Prod_4453,Cat_3,active
4454,Prod_4454,Cat_4,active
4455,Prod_4455,Cat_0,active
4456,Prod_4456,Cat_1,active
4457,Prod_4457,Cat_2,active
4458,Prod_4458,Cat_3,active
4459,Prod_4459,Cat_4,active
4460,Prod_4460,Cat_0,inactive
4461,Prod_4461,Cat_1,active
4462,Prod_4462,Cat_2,active
4463,Prod_4463,Cat_3,active
4464,Prod_4464,Cat_4,active
4465,Prod_4465,Cat_0,active
4466,Prod_4466,Cat_1,active
4467,Prod_4467,Cat_2,active
4468,Prod_4468,Cat_3,active
4469,Prod_4469,Cat_4,active
4470,Prod_4470,Cat_0,inactive
4471,Prod_4471,Cat_1,active
4472,Prod_4472,Cat_2,active
4473,Prod_4473,Cat_3,active
4474,Prod_4474,Cat_4,active
4475,Prod_4475,Cat_0,active
4476,Prod_4476,Cat_1,active
4477,Prod_4477,Cat_2,active
4478,Prod_4478,Cat_3,active
4479,Prod_4479,Cat_4,active
4480,Prod_4480,Cat_0,inactive
4481,Prod_4481,Cat_1,active
4482,Prod_4482,Cat_2,active
4483,Prod_4483,Cat_3,active
4484,Prod_4484,Cat_4,active
4485,Prod_4485,Cat_0,active
4486,Prod_4486,Cat_1,active
4487,Prod_4487,Cat_2,active
4488,Prod_4488,Cat_3,active
4489,Prod_4489,Cat_4,active
4490,Prod_4490,Cat_0,inactive
4491,Prod_4491,Cat_1,active
4492,Prod_4492,Cat_2,active
4493,Prod_4493,Cat_3,active
4494,Prod_4494,Cat_4,active
4495,Prod_4495,Cat_0,active
4496,Prod_4496,Cat_1,active
4497,Prod_4497,Cat_2,active
4498,Prod_4498,Cat_3,active
4499,Prod_4499,Cat_4,active
4500,Prod_4500,Cat_0,inactive
4501,Prod_4501,Cat_1,active
4502,Prod_4502,Cat_2,active
4503,Prod_4503,Cat_3,active
4504,Prod_4504,Cat_4,active
4505,Prod_4505,Cat_0,active
4506,Prod_4506,Cat_1,active
4507,Prod_4507,Cat_2,active
4508,Prod_4508,Cat_3,active
4509,Prod_4509,Cat_4,active
4510,Prod_4510,Cat_0,inactive
4511,Prod_4511,Cat_1,active
4512,Prod_4512,Cat_2,active
4513,Prod_4513,Cat_3,active
4514,Prod_4514,Cat_4,active
4515,Prod_4515,Cat_0,active
4516,Prod_4516,Cat_1,active
4517,Prod_4517,Cat_2,active
4518,Prod_4518,Cat_3,active
4519,Prod_4519,Cat_4,active
4520,Prod_4520,Cat_0,inactive
4521,Prod_4521,Cat_1,active
4522,Prod_4522,Cat_2,active
4523,Prod_4523,Cat_3,active
4524,Prod_4524,Cat_4,active
4525,Prod_4525,Cat_0,active
4526,Prod_4526,Cat_1,active
4527,Prod_4527,Cat_2,active
4528,Prod_4528,Cat_3,active
4529,Prod_4529,Cat_4,active
4530,Prod_4530,Cat_0,inactive
4531,Prod_4531,Cat_1,active
4532,Prod_4532,Cat_2,active
4533,Prod_4533,Cat_3,active
4534,Prod_4534,Cat_4,active
4535,Prod_4535,Cat_0,active
4536,Prod_4536,Cat_1,active
4537,Prod_4537,Cat_2,active
4538,Prod_4538,Cat_3,active
4539,Prod_4539,Cat_4,active
4540,Prod_4540,Cat_0,inactive
4541,Prod_4541,Cat_1,active
4542,Prod_4542,Cat_2,active
4543,Prod_4543,Cat_3,active
4544,Prod_4544,Cat_4,active
4545,Prod_4545,Cat_0,active
4546,Prod_4546,Cat_1,active
4547,Prod_4547,Cat_2,active
4548,Prod_4548,Cat_3,active
4549,Prod_4549,Cat_4,active
4550,Prod_4550,Cat_0,inactive
4551,Prod_4551,Cat_1,active
4552,Prod_4552,Cat_2,active
4553,Prod_4553,Cat_3,active
4554,Prod_4554,Cat_4,active
4555,Prod_4555,Cat_0,active
4556,Prod_4556,Cat_1,active
4557,Prod_4557,Cat_2,active
4558,Prod_4558,Cat_3,active
4559,Prod_4559,Cat_4,active
4560,Prod_4560,Cat_0,inactive
4561,Prod_4561,Cat_1,active
4562,Prod_4562,Cat_2,active
4563,Prod_4563,Cat_3,active
4564,Prod_4564,Cat_4,active
4565,Prod_4565,Cat_0,active
4566,Prod_4566,Cat_1,active
4567,Prod_4567,Cat_2,active
4568,Prod_4568,Cat_3,active
4569,Prod_4569,Cat_4,active
4570,Prod_4570,Cat_0,inactive
4571,Prod_4571,Cat_1,active
4572,Prod_4572,Cat_2,active
4573,Prod_4573,Cat_3,active
4574,Prod_4574,Cat_4,active
4575,Prod_4575,Cat_0,active
4576,Prod_4576,Cat_1,active
4577,Prod_4577,Cat_2,active
4578,Prod_4578,Cat_3,active
4579,Prod_4579,Cat_4,active
4580,Prod_4580,Cat_0,inactive
4581,Prod_4581,Cat_1,active
4582,Prod_4582,Cat_2,active
4583,Prod_4583,Cat_3,active
4584,Prod_4584,Cat_4,active
4585,Prod_4585,Cat_0,active
4586,Prod_4586,Cat_1,active
4587,Prod_4587,Cat_2,active
4588,Prod_4588,Cat_3,active
4589,Prod_4589,Cat_4,active
4590,Prod_4590,Cat_0,inactive
4591,Prod_4591,Cat_1,active
4592,Prod_4592,Cat_2,active
4593,Prod_4593,Cat_3,active
4594,Prod_4594,Cat_4,active
4595,Prod_4595,Cat_0,active
4596,Prod_4596,Cat_1,active
4597,Prod_4597,Cat_2,active
4598,Prod_4598,Cat_3,active
4599,Prod_4599,Cat_4,active
4600,Prod_4600,Cat_0,inactive
4601,Prod_4601,Cat_1,active
4602,Prod_4602,Cat_2,active
4603,Prod_4603,Cat_3,active
4604,Prod_4604,Cat_4,active
4605,Prod_4605,Cat_0,active
4606,Prod_4606,Cat_1,active
4607,Prod_4607,Cat_2,active
4608,Prod_4608,Cat_3,active
4609,Prod_4609,Cat_4,active
4610,Prod_4610,Cat_0,inactive
4611,Prod_4611,Cat_1,active
4612,Prod_4612,Cat_2,active
4613,Prod_4613,Cat_3,active
4614,Prod_4614,Cat_4,active
4615,Prod_4615,Cat_0,active
4616,Prod_4616,Cat_1,active
4617,Prod_4617,Cat_2,active
4618,Prod_4618,Cat_3,active
4619,Prod_4619,Cat_4,active
4620,Prod_4620,Cat_0,inactive
4621,Prod_4621,Cat_1,active
4622,Prod_4622,Cat_2,active
4623,Prod_4623,Cat_3,active
4624,Prod_4624,Cat_4,active
4625,Prod_4625,Cat_0,active
4626,Prod_4626,Cat_1,active
4627,Prod_4627,Cat_2,active
4628,Prod_4628,Cat_3,active
4629,Prod_4629,Cat_4,active
4630,Prod_4630,Cat_0,inactive
4631,Prod_4631,Cat_1,active
4632,Prod_4632,Cat_2,active
4633,Prod_4633,Cat_3,active
4634,Prod_4634,Cat_4,active
4635,Prod_4635,Cat_0,active
4636,Prod_4636,Cat_1,active
4637,Prod_4637,Cat_2,active
4638,Prod_4638,Cat_3,active
4639,Prod_4639,Cat_4,active
4640,Prod_4640,Cat_0,inactive
4641,Prod_4641,Cat_1,active
4642,Prod_4642,Cat_2,active
4643,Prod_4643,Cat_3,active
4644,Prod_4644,Cat_4,active
4645,Prod_4645,Cat_0,active
4646,Prod_4646,Cat_1,active
4647,Prod_4647,Cat_2,active
4648,Prod_4648,Cat_3,active
4649,Prod_4649,Cat_4,active
4650,Prod_4650,Cat_0,inactive
4651,Prod_4651,Cat_1,active
4652,Prod_4652,Cat_2,active
4653,Prod_4653,Cat_3,active
4654,Prod_4654,Cat_4,active
4655,Prod_4655,Cat_0,active
4656,Prod_4656,Cat_1,active
4657,Prod_4657,Cat_2,active
4658,Prod_4658,Cat_3,active
4659,Prod_4659,Cat_4,active
4660,Prod_4660,Cat_0,inactive
4661,Prod_4661,Cat_1,active
4662,Prod_4662,Cat_2,active
4663,Prod_4663,Cat_3,active
4664,Prod_4664,Cat_4,active
4665,Prod_4665,Cat_0,active
4666,Prod_4666,Cat_1,active
4667,Prod_4667,Cat_2,active
4668,Prod_4668,Cat_3,active
4669,Prod_4669,Cat_4,active
4670,Prod_4670,Cat_0,inactive
4671,Prod_4671,Cat_1,active
4672,Prod_4672,Cat_2,active
4673,Prod_4673,Cat_3,active
4674,Prod_4674,Cat_4,active
4675,Prod_4675,Cat_0,active
4676,Prod_4676,Cat_1,active
4677,Prod_4677,Cat_2,active
4678,Prod_4678,Cat_3,active
4679,Prod_4679,Cat_4,active
4680,Prod_4680,Cat_0,inactive
4681,Prod_4681,Cat_1,active
4682,Prod_4682,Cat_2,active
4683,Prod_4683,Cat_3,active
4684,Prod_4684,Cat_4,active
4685,Prod_4685,Cat_0,active
4686,Prod_4686,Cat_1,active
4687,Prod_4687,Cat_2,active
4688,Prod_4688,Cat_3,active
4689,Prod_4689,Cat_4,active
4690,Prod_4690,Cat_0,inactive
4691,Prod_4691,Cat_1,active
4692,Prod_4692,Cat_2,active
4693,Prod_4693,Cat_3,active
4694,Prod_4694,Cat_4,active
4695,Prod_4695,Cat_0,active
4696,Prod_4696,Cat_1,active
4697,Prod_4697,Cat_2,active
4698,Prod_4698,Cat_3,active
4699,Prod_4699,Cat_4,active
4700,Prod_4700,Cat_0,inactive
4701,Prod_4701,Cat_1,active
4702,Prod_4702,Cat_2,active
4703,Prod_4703,Cat_3,active
4704,Prod_4704,Cat_4,active
4705,Prod_4705,Cat_0,active
4706,Prod_4706,Cat_1,active
4707,Prod_4707,Cat_2,active
4708,Prod_4708,Cat_3,active
4709,Prod_4709,Cat_4,active
4710,Prod_4710,Cat_0,inactive
4711,Prod_4711,Cat_1,active
4712,Prod_4712,Cat_2,active
4713,Prod_4713,Cat_3,active
4714,Prod_4714,Cat_4,active
4715,Prod_4715,Cat_0,active
4716,Prod_4716,Cat_1,active
4717,Prod_4717,Cat_2,active
